time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116133631,800,0.9849,0.0,24.20545,20241116133637
20241116133747,800,0.9924,0.0,22.84833,20241116133747
20241116133839,800,0.9525,0.0,26.46505,20241116133837
20241116133955,800,0.9874,0.0,24.17037,20241116133957
20241116134047,800,0.95,0.0,22.88341,20241116134048
20241116134203,800,0.9899,0.0,22.7593,20241116134208
20241116134259,800,0.7971,0.0,23.0345,20241116134258
20241116134414,800,0.9874,0.0,22.93737,20241116134418
20241116134507,800,0.892,0.032,23.02775,20241116134508
20241116134623,800,0.9924,0.0,22.90769,20241116134628
20241116134716,800,0.7916,0.032,22.46521,20241116134718
20241116134831,800,0.9874,0.0,23.4446,20241116134838
20241116134926,800,0.9825,0.0,23.13433,20241116134929
20241116135042,800,0.9899,0.0,23.86145,20241116135049
20241116135134,800,0.7748,0.0,22.65677,20241116135139
20241116135249,800,0.9849,0.0,22.80112,20241116135249
20241116135346,800,0.8108,0.0,23.21662,20241116135349
20241116135501,800,0.9924,0.004,23.10465,20241116135509
20241116135554,800,0.8128,0.028,22.81731,20241116135559
20241116135710,800,0.985,0.004,26.82254,20241116135719
20241116135802,800,0.8922,0.0,22.62305,20241116135809
20241116135918,800,0.98,0.0,22.82405,20241116135919
20241116140012,800,0.9824,0.0,22.619,20241116140019
20241116140128,800,0.9874,0.0,22.71478,20241116140125
20241116140223,800,0.9899,0.004,23.46754,20241116140225
20241116140339,800,0.9924,0.0,22.75525,20241116140335
20241116140434,800,0.9599,0.0,22.8254,20241116140435
20241116140550,800,0.9825,0.0,23.794,20241116140555
20241116140642,800,0.765,0.0,23.2463,20241116140645
20241116140757,800,0.9849,0.0,22.71748,20241116140755
20241116140850,800,0.7926,0.0,24.10697,20241116140855
20241116141006,800,0.9899,0.0,23.24225,20241116141005
20241116141058,800,0.9548,0.0,22.87396,20241116141056
20241116141214,800,0.9726,0.0,22.69185,20241116141216
20241116141306,800,0.9625,0.0,23.59569,20241116141306
20241116141422,800,0.9874,0.0,22.75795,20241116141426
20241116141514,800,0.967,0.004,23.03585,20241116141516
20241116141629,800,0.9726,0.028,22.85643,20241116141626
20241116141722,800,0.9648,0.004,22.66487,20241116141726
20241116141838,800,0.9899,0.0,22.74581,20241116141836
20241116141929,800,0.7909,0.012,23.27058,20241116141926
20241116142045,800,0.9899,0.0,22.79842,20241116142046
20241116142138,800,0.945,0.0,22.88341,20241116142136
20241116142254,800,0.9874,0.0,24.90829,20241116142256
20241116142350,800,0.98,0.0,22.70399,20241116142356
20241116142506,800,0.9824,0.0,23.09925,20241116142507
20241116142559,800,0.9647,0.0,23.12218,20241116142557
20241116142714,800,0.9825,0.0,24.37542,20241116142717
20241116142806,800,0.9774,0.0,22.90229,20241116142807
20241116142922,800,0.9874,0.004,23.81288,20241116142927
20241116143018,800,0.9776,0.0,22.97784,20241116143017
20241116143135,800,0.9825,0.0,24.39161,20241116143137
20241116143228,800,0.8084,0.0,23.99365,20241116143227
20241116143343,800,0.9899,0.0,22.85373,20241116143347
20241116143434,800,0.8972,0.004,22.75795,20241116143437
20241116143550,800,0.9825,0.0,23.19368,20241116143557
20241116143641,800,0.947,0.0,22.89285,20241116143648
20241116143757,800,0.9849,0.0,22.85643,20241116143758
20241116143852,800,0.9773,0.004,22.57178,20241116143858
20241116144008,800,0.9824,0.0,22.79707,20241116144008
20241116144103,800,0.9924,0.0,22.68106,20241116144108
20241116144220,800,0.985,0.0,25.14841,20241116144228
20241116144315,800,0.9899,0.0,22.59877,20241116144318
20241116144431,800,0.9701,0.0,23.33938,20241116144438
20241116144523,800,0.9674,0.0,23.3812,20241116144528
20241116144639,800,0.9899,0.0,22.7647,20241116144638
20241116144732,800,0.9295,0.096,22.81461,20241116144738
20241116144848,800,0.9849,0.0,24.08538,20241116144848
20241116144940,800,0.9524,0.0,22.72557,20241116144949
20241116145056,800,0.9799,0.0,23.47428,20241116145059
20241116145149,800,0.9547,0.0,23.22876,20241116145149
20241116145305,800,0.9899,0.0,22.77144,20241116145309
20241116145357,800,0.9325,0.0,23.09655,20241116145359
20241116145513,800,0.9849,0.0,23.43111,20241116145519
20241116145605,800,0.9924,0.0,22.8996,20241116145609
20241116145721,800,0.9849,0.0,25.13357,20241116145729
20241116145812,800,0.9449,0.004,22.72018,20241116145819
20241116145928,800,0.9874,0.0,23.96397,20241116145929
20241116150022,800,0.9899,0.0,22.54076,20241116150029
20241116150139,800,0.9874,0.0,22.80382,20241116150139
20241116150231,800,0.9501,0.0,22.6959,20241116150239
20241116150347,800,0.98,0.0,23.07227,20241116150345
20241116150439,800,0.9426,0.032,23.77106,20241116150435
20241116150555,800,0.9849,0.0,22.73097,20241116150555
20241116150648,800,0.8925,0.028,22.95086,20241116150645
20241116150803,800,0.9874,0.0,23.02236,20241116150805
20241116150855,800,0.9621,0.0,22.95356,20241116150855
20241116151017,1000,0.985,0.0,22.86587,20241116151015
20241116151109,1000,0.8955,0.0,24.05975,20241116151105
20241116151224,1000,0.9899,0.0,22.94816,20241116151225
20241116151316,1000,0.9899,0.0,23.21931,20241116151315
20241116151431,1000,0.9874,0.0,22.79977,20241116151436
20241116151519,1000,0.9291,0.0,25.52074,20241116151516
20241116151634,1000,0.9949,0.0,22.63924,20241116151636
20241116151726,1000,0.9874,0.004,22.76065,20241116151726
20241116151842,1000,0.9899,0.0,22.80247,20241116151846
20241116151933,1000,0.9924,0.0,22.76065,20241116151936
20241116152049,1000,0.9899,0.0,22.73906,20241116152046
20241116152135,1000,0.9924,0.0,23.57141,20241116152136
20241116152251,1000,0.9924,0.0,23.39199,20241116152256
20241116152338,1000,0.9171,0.08,24.05436,20241116152336
20241116152453,1000,0.9924,0.004,23.68203,20241116152456
20241116152547,1000,0.9924,0.0,22.84024,20241116152546
20241116152703,1000,0.9874,0.0,24.41185,20241116152706
20241116152755,1000,0.9874,0.0,23.19638,20241116152757
20241116152911,1000,0.9899,0.0,23.6564,20241116152917
20241116152959,1000,0.9525,0.032,25.90656,20241116152957
20241116153115,1000,0.9924,0.0,22.98189,20241116153117
20241116153203,1000,0.9899,0.0,24.77878,20241116153207
20241116153318,1000,0.9874,0.0,24.02468,20241116153317
20241116153410,1000,0.9231,0.0,22.69724,20241116153417
20241116153525,1000,0.9899,0.0,23.1006,20241116153527
20241116153616,1000,0.9898,0.036,24.94606,20241116153617
20241116153732,1000,0.9874,0.0,22.89555,20241116153737
20241116153824,1000,0.9823,0.028,22.50568,20241116153827
20241116153939,1000,0.9874,0.0,22.94546,20241116153938
20241116154031,1000,0.8153,0.0,22.4787,20241116154038
20241116154150,1000,0.9924,0.0,24.00984,20241116154158
20241116154239,1000,0.8321,0.0,22.85778,20241116154238
20241116154354,1000,0.9899,0.0,22.84833,20241116154358
20241116154443,1000,0.8342,0.0,24.19735,20241116154448
20241116154558,1000,0.9924,0.0,22.84968,20241116154558
20241116154650,1000,0.9874,0.0,22.85508,20241116154658
20241116154806,1000,0.9776,0.0,23.96667,20241116154808
20241116154857,1000,0.9545,0.0,24.9555,20241116154858
20241116155012,1000,0.9874,0.0,22.90229,20241116155018
20241116155100,1000,0.8469,0.036,23.90866,20241116155108
20241116155215,1000,0.9924,0.0,24.42264,20241116155218
20241116155303,1000,0.9747,0.032,22.83215,20241116155308
20241116155418,1000,0.9924,0.0,23.01022,20241116155419
20241116155505,1000,0.9924,0.0,23.78051,20241116155509
20241116155620,1000,0.98,0.0,27.71155,20241116155629
20241116155714,1000,0.865,0.052,22.5475,20241116155719
20241116155829,1000,0.9899,0.0,23.03315,20241116155829
20241116155916,1000,0.9825,0.0,23.26383,20241116155919
20241116160032,1000,0.9899,0.0,23.54173,20241116160039
20241116160126,1000,0.8787,0.0,22.53671,20241116160129
20241116160241,1000,0.9776,0.0,22.63519,20241116160249
20241116160335,1000,0.8198,0.036,22.60281,20241116160339
20241116160450,1000,0.9899,0.0,23.82907,20241116160455
20241116160543,1000,0.7981,0.096,24.06245,20241116160545
20241116160658,1000,0.9899,0.0,22.80112,20241116160655
20241116160752,1000,0.849,0.06,23.55927,20241116160755
20241116160907,1000,0.9899,0.0,23.20852,20241116160905
20241116160954,1000,0.9848,0.032,24.58182,20241116160955
20241116161110,1000,0.9874,0.0,22.82001,20241116161115
20241116161205,1000,0.8753,0.028,24.4051,20241116161205
20241116161320,1000,0.9949,0.0,22.75255,20241116161325
20241116161409,1000,0.8099,0.0,22.88611,20241116161405
20241116161524,1000,0.9776,0.0,22.89015,20241116161525
20241116161616,1000,0.9849,0.004,23.34747,20241116161616
20241116161732,1000,0.9874,0.0,22.82001,20241116161736
20241116161820,1000,0.9924,0.0,24.86242,20241116161826
20241116161935,1000,0.98,0.0,22.77549,20241116161936
20241116162023,1000,0.9824,0.004,22.85103,20241116162026
20241116162138,1000,0.9899,0.0,23.3097,20241116162136
20241116162229,1000,0.9874,0.0,25.54367,20241116162226
20241116162345,1000,0.9899,0.0,22.81461,20241116162346
20241116162438,1000,0.9924,0.0,22.91848,20241116162436
20241116162553,1000,0.8514,0.0,22.64598,20241116162556
20241116162641,1000,0.9924,0.0,22.94142,20241116162646
20241116162756,1000,0.9899,0.0,22.73771,20241116162757
20241116162847,1000,0.9924,0.0,23.01426,20241116162847
20241116163003,1000,0.985,0.0,23.01426,20241116163007
20241116163055,1000,0.9899,0.0,23.24764,20241116163057
20241116163211,1000,0.9874,0.0,24.07459,20241116163217
20241116163259,1000,0.9823,0.036,24.02198,20241116163257
20241116163414,1000,0.9924,0.0,24.5508,20241116163417
20241116163508,1000,0.9874,0.0,22.93332,20241116163507
20241116163623,1000,0.9874,0.0,24.7545,20241116163627
20241116163711,1000,0.9824,0.032,22.7566,20241116163717
20241116163826,1000,0.9874,0.028,22.86857,20241116163827
20241116163914,1000,0.9874,0.0,23.10465,20241116163917
20241116164030,1000,0.9874,0.0,23.24899,20241116164037
20241116164122,1000,0.9924,0.0,22.70534,20241116164127
20241116164237,1000,0.9874,0.0,22.72288,20241116164237
20241116164330,1000,0.9824,0.0,24.24862,20241116164337
20241116164445,1000,0.9849,0.0,24.66681,20241116164448
20241116164536,1000,0.9924,0.0,23.43651,20241116164538
20241116164651,1000,0.9899,0.004,25.45329,20241116164658
20241116164745,1000,0.9799,0.032,23.13028,20241116164748
20241116164901,1000,0.9924,0.0,23.48372,20241116164908
20241116164952,1000,0.985,0.0,22.83619,20241116164958
20241116165107,1000,0.9924,0.0,22.93602,20241116165108
20241116165202,1000,0.9924,0.0,22.64598,20241116165208
20241116165318,1000,0.9899,0.0,23.03989,20241116165318
20241116165411,1000,0.985,0.0,22.56504,20241116165418
20241116165526,1000,0.9924,0.0,22.70399,20241116165528
20241116165618,1000,0.9924,0.0,22.80112,20241116165618
20241116165733,1000,0.9799,0.0,23.73599,20241116165738
20241116165822,1000,0.9622,0.0,22.66757,20241116165828
