time,cpu_freq,hadoop_idx,cpu_idle,sda_idle
20241117005716,1300,768,0.9924,0.0
20241117005717,1300,768,0.9776,0.028
20241117005718,1300,768,0.9924,0.0
20241117005719,1300,768,0.9899,0.0
20241117005720,1300,768,0.9949,0.0
20241117005721,1300,768,0.9949,0.0
20241117005722,1300,768,0.8734,0.02
20241117005723,1300,768,0.9924,0.0
20241117005724,1300,768,0.9875,0.0
20241117005725,1300,768,0.98,0.0
20241117005726,1300,768,0.8864,0.0
20241117005727,1300,768,0.7182,0.016
20241117005728,1300,768,0.4234,0.0
20241117005729,1300,768,0.5528,0.004
20241117005730,1300,768,0.3831,0.0
20241117005731,1300,768,0.4067,0.0
20241117005732,1300,768,0.4681,0.036
20241117005733,1300,768,0.4442,0.0
20241117005734,1300,768,0.2382,0.0
20241117005735,1300,768,0.3824,0.028
20241117005736,1300,768,0.1411,0.212
20241117005737,1300,768,0.7171,0.0
20241117005738,1300,768,0.8317,0.0
20241117005739,1300,768,0.0927,0.012
20241117005740,1300,768,0.0226,0.0
20241117005741,1300,768,0.0374,0.032
20241117005742,1300,768,0.005,0.0
20241117005743,1300,768,0.0175,0.0
20241117005744,1300,768,0.0325,0.004
20241117005745,1300,768,0.1225,0.0
20241117005746,1300,768,0.7469,0.036
20241117005747,1300,768,0.1338,0.008
20241117005748,1300,768,0.0025,0.004
20241117005749,1300,768,0.01,0.008
20241117005750,1300,768,0.0075,0.0
20241117005751,1300,768,0.01,0.052
20241117005752,1300,768,0.0301,0.012
20241117005753,1300,768,0.0579,0.016
20241117005754,1300,768,0.4586,0.02
20241117005755,1300,768,0.9136,0.016
20241117005756,1300,768,0.8883,0.052
20241117005757,1300,768,0.8064,0.0
20241117005758,1300,768,0.96,0.0
20241117005759,1300,769,0.8256,0.036
20241117005800,1300,769,0.9672,0.004
20241117005801,1300,769,0.9924,0.0
20241117005802,1300,769,0.9675,0.0
20241117005803,1300,769,0.9924,0.0
20241117005804,1300,769,0.9552,0.028
20241117005805,1300,769,0.9573,0.008
20241117005806,1300,769,0.9825,0.04
20241117005807,1300,769,0.9875,0.0
20241117005808,1300,769,0.995,0.0
20241117005809,1300,769,0.9924,0.0
20241117005810,1300,769,0.9925,0.004
20241117005811,1300,769,0.9674,0.1
20241117005812,1300,769,0.8444,0.0
20241117005813,1300,769,0.9697,0.0
20241117005814,1300,769,0.995,0.0
20241117005815,1300,769,0.9975,0.004
20241117005816,1300,769,0.9899,0.028
20241117005817,1300,769,0.99,0.0
20241117005818,1300,769,0.9925,0.0
20241117005819,1300,769,0.9925,0.0
20241117005820,1300,769,0.9975,0.004
20241117005821,1300,769,0.9875,0.028
20241117005822,1300,769,0.9899,0.0
20241117005823,1300,769,0.995,0.0
20241117005824,1300,769,0.99,0.0
20241117005825,1300,769,0.9949,0.012
20241117005826,1300,769,0.9801,0.028
20241117005827,1300,769,0.99,0.0
20241117005828,1300,769,0.995,0.0
20241117005829,1300,769,0.9975,0.0
20241117005830,1300,769,0.7488,0.1
20241117005831,1300,769,0.9377,0.112
20241117005832,1300,769,0.99,0.0
20241117005833,1300,769,0.9975,0.0
20241117005834,1300,769,0.995,0.0
20241117005835,1300,769,0.7518,0.004
