Task_Name,Lambda_Perf,Epoch,Best_Energy_Avg,Energy_Improvement_Percent,Best_RunTime_Avg,RunTime_Change_Percent,Energy_Time_Ratio,No_Improve_Epochs,Converged,Training_Time
PageRank,0.1,0,9306.6240234375,0.0,286.3028564453125,0.0,32.50622134542058,0,False,2026-03-16 17:33:48
1,6793.0517578125,27.00842173590446,229.37319946289062,-19.88441809112588,29.615716978789933,0,False,0.1
2,6793.0517578125,27.00842173590446,229.37319946289062,-19.88441809112588,29.615716978789933,0,False,0.1
3,6792.76123046875,27.01154346235455,229.36387634277344,-19.887674475024014,29.6156541247031,1,False,0.1
4,6792.76123046875,27.01154346235455,229.36387634277344,-19.887674475024014,29.6156541247031,0,False,0.1
5,6792.43115234375,27.015090163329774,229.3532257080078,-19.891394533879822,29.615590238051723,1,False,0.1
6,6792.14794921875,27.01813319079373,229.34410095214844,-19.89458163301417,29.615533693783124,0,False,0.1
7,6792.14697265625,27.01814368399188,229.3440399169922,-19.894602951403026,29.61553731727483,0,False,0.1
8,3199.492431640625,65.62134213670686,135.2679901123047,-52.75353107133858,23.652990104933792,1,False,0.1
9,3195.500244140625,65.66423833075044,135.10757446289062,-52.80956112685593,23.651525511016544,0,False,0.1
10,3195.500244140625,65.66423833075044,135.10757446289062,-52.80956112685593,23.651525511016544,0,False,0.1
