Task_Name,Lambda_Perf,Epoch,Best_Energy_Avg,Energy_Improvement_Percent,Best_RunTime_Avg,RunTime_Change_Percent,Energy_Time_Ratio,No_Improve_Epochs,Converged,Training_Time
PageRank,0.1,0,9306.6240234375,0.0,286.3028564453125,0.0,32.50622134542058,0,False,2026-03-16 16:27:06
1,5837.61474609375,37.27462577845102,205.9652557373047,-28.060355982984515,28.3427159847739,0,False,0.1
2,3185.9794921875,65.76653914282953,134.73214721679688,-52.940690536724546,23.646765512175467,0,False,0.1
3,2200.227783203125,76.35847566569636,93.42806243896484,-67.3674012201793,23.549966956025667,0,False,0.1
4,1750.1488037109375,81.1945900113358,73.47552490234375,-74.33643316919594,23.819480106294698,0,False,0.1
5,1750.1488037109375,81.1945900113358,73.47552490234375,-74.33643316919594,23.819480106294698,0,False,0.1
6,1750.1488037109375,81.1945900113358,73.47552490234375,-74.33643316919594,23.819480106294698,1,False,0.1
7,1101.0228271484375,88.1694712886686,44.58926773071289,-84.4258390278303,24.692552337881473,2,False,0.1
8,1101.0228271484375,88.1694712886686,44.58926773071289,-84.4258390278303,24.692552337881473,0,False,0.1
9,1101.0228271484375,88.1694712886686,44.58926773071289,-84.4258390278303,24.692552337881473,1,False,0.1
10,1101.0228271484375,88.1694712886686,44.58926773071289,-84.4258390278303,24.692552337881473,2,False,0.1
