Task_Name,Lambda_Perf,Epoch,Best_Energy_Avg,Energy_Improvement_Percent,Best_RunTime_Avg,RunTime_Change_Percent,Energy_Time_Ratio,No_Improve_Epochs,Converged,Training_Time
pi,0.1,0,8210.287109375,0.0,292.33697509765625,0.0,28.085010822296166,0,False,2026-03-21 15:08:48
1,8210.287109375,0.0,292.33697509765625,0.0,28.085010822296166,0,False,0.1
2,8210.287109375,0.0,292.33697509765625,0.0,28.085010822296166,0,False,0.1
3,8210.287109375,0.0,292.33697509765625,0.0,28.085010822296166,1,False,0.1
4,8210.287109375,0.0,292.33697509765625,0.0,28.085010822296166,2,False,0.1
5,7179.6416015625,12.553099472436804,243.4702606201172,-16.71588565258122,29.48878266805974,3,False,0.1
6,6730.65869140625,18.021640391591436,228.24473571777344,-21.924096108086417,29.48877953412589,0,False,0.1
7,6669.3125,18.76882731196358,226.16441345214844,-22.635714015786963,29.488779415825665,0,False,0.1
8,6664.62451171875,18.825926268660194,226.0054168701172,-22.690102134832845,29.48878218945007,0,False,0.1
9,6664.62451171875,18.825926268660194,226.0054168701172,-22.690102134832845,29.48878218945007,0,False,0.1
10,6664.62451171875,18.825926268660194,226.0054168701172,-22.690102134832845,29.48878218945007,1,False,0.1
