Task_Name,Lambda_Perf,Epoch,Best_Energy_Avg,Energy_Improvement_Percent,Best_RunTime_Avg,RunTime_Change_Percent,Energy_Time_Ratio,No_Improve_Epochs,Converged,Training_Time
PageRank,0.1,0,9306.6240234375,0.0,286.3028564453125,0.0,32.50622134542058,0,False,2026-03-16 16:01:36
1,7705.57373046875,17.20334128612821,247.5608673095703,-13.53182067994575,31.125976468781197,0,False,0.1
2,7705.24462890625,17.20687749390529,247.54849243164062,-13.536142983286808,31.126203004585122,0,False,0.1
3,5832.02197265625,37.33472032426501,205.77615356445312,-28.12640568126536,28.34158317975142,0,False,0.1
4,4155.96435546875,55.34401792741917,165.56568908691406,-42.171136137952146,25.101603951813154,0,False,0.1
5,3185.449951171875,65.77222907952721,134.7230224609375,-52.9438776358589,23.644436511179713,0,False,0.1
6,2196.255126953125,76.40116199577692,93.275146484375,-67.42081177866567,23.545984216932116,0,False,0.1
7,2196.255126953125,76.40116199577692,93.275146484375,-67.42081177866567,23.545984216932116,0,False,0.1
8,2196.255126953125,76.40116199577692,93.275146484375,-67.42081177866567,23.545984216932116,1,False,0.1
9,2196.255126953125,76.40116199577692,93.275146484375,-67.42081177866567,23.545984216932116,2,False,0.1
10,2196.255126953125,76.40116199577692,93.275146484375,-67.42081177866567,23.545984216932116,3,False,0.1
