time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20260312115325,800,0.7676,0.0064,17.76564,20260312115329
20260312115432,800,0.7676,0.0064,19.20228,20260312115439
20260312115538,800,0.7675,0.0064,17.72927,20260312115539
20260312115643,800,0.7675,0.0064,17.79641,20260312115649
20260312115749,800,0.7675,0.0064,17.88035,20260312115749
20260312115855,800,0.7674,0.0064,18.41052,20260312115859
20260312120001,800,0.7674,0.0064,17.72367,20260312120009
20260312120106,800,0.7674,0.0064,17.91392,20260312120109
20260312120212,800,0.7673,0.0064,17.89014,20260312120219
20260312120318,800,0.7673,0.0064,17.71947,20260312120319
20260312120425,800,0.7673,0.0064,17.74885,20260312120429
20260312120532,800,0.7672,0.0064,17.78942,20260312120539
20260312120638,800,0.7672,0.0064,17.6887,20260312120639
20260312120744,800,0.7672,0.0064,17.76984,20260312120749
20260312120850,800,0.7671,0.0064,18.4273,20260312120859
20260312120955,800,0.7671,0.0064,17.66072,20260312120959
20260312121101,800,0.767,0.0064,17.74745,20260312121109
20260312121205,800,0.767,0.0064,17.95449,20260312121209
20260312121311,800,0.767,0.0064,17.71668,20260312121319
20260312121416,800,0.767,0.0064,17.74326,20260312121419
20260312121522,800,0.7669,0.0064,18.61755,20260312121529
20260312121627,800,0.7669,0.0064,17.80761,20260312121629
20260312121732,800,0.7669,0.0064,17.8104,20260312121739
20260312121838,800,0.7668,0.0064,17.84538,20260312121839
20260312121944,800,0.7668,0.0064,17.96987,20260312121949
20260312122048,800,0.7668,0.0064,17.62995,20260312122049
20260312122155,800,0.7667,0.0064,19.06099,20260312122159
20260312122259,800,0.7667,0.0064,17.76844,20260312122259
20260312122405,800,0.7667,0.0064,17.61736,20260312122409
20260312122510,800,0.7666,0.0064,17.91532,20260312122519
20260312122615,800,0.7666,0.0064,18.07899,20260312122619
20260312122721,800,0.7666,0.0064,17.9419,20260312122729
20260312122826,800,0.7665,0.0064,17.89154,20260312122829
20260312122932,800,0.7665,0.0064,17.78243,20260312122939
20260312123038,800,0.7665,0.0064,17.69849,20260312123039
20260312123142,800,0.7664,0.0064,17.77963,20260312123149
20260312123248,800,0.7664,0.0064,17.73486,20260312123249
20260312123354,800,0.7664,0.0064,17.67331,20260312123359
20260312123501,800,0.7663,0.0064,17.75305,20260312123509
20260312123607,800,0.7663,0.0064,18.11256,20260312123609
20260312123712,800,0.7663,0.0064,17.72647,20260312123719
20260312123817,800,0.7662,0.0064,17.82299,20260312123819
20260312123922,800,0.7662,0.0064,18.1839,20260312123929
20260312124028,800,0.7662,0.0064,18.09158,20260312124029
20260312124132,800,0.7661,0.0064,17.69989,20260312124139
20260312124238,800,0.7661,0.0064,19.33517,20260312124239
20260312124344,800,0.7661,0.0064,17.88175,20260312124349
20260312124450,800,0.766,0.0064,17.6957,20260312124459
20260312124556,800,0.766,0.0064,17.71388,20260312124559
20260312124702,800,0.7659,0.0064,17.97967,20260312124709
20260312124807,800,0.7659,0.0064,17.72787,20260312124809
20260312124913,800,0.7659,0.0064,19.16031,20260312124919
20260312125017,800,0.7658,0.0064,17.75305,20260312125019
20260312125124,800,0.7658,0.0064,17.77263,20260312125129
20260312125438,1300,0.7657,0.0064,17.97827,20260312125439
20260312125533,1300,0.7656,0.0064,18.04541,20260312125539
20260312125629,1300,0.7656,0.0064,19.01343,20260312125629
20260312125724,1300,0.7656,0.0064,17.77263,20260312125729
20260312125818,1300,0.7656,0.0064,17.8174,20260312125819
20260312125914,1300,0.7655,0.0064,18.02723,20260312125919
20260312130009,1300,0.7655,0.0064,17.71528,20260312130009
20260312130104,1300,0.7655,0.0064,17.71248,20260312130109
20260312130159,1300,0.7655,0.0064,17.91672,20260312130159
20260312130253,1300,0.7654,0.0064,19.20508,20260312130259
20260312130348,1300,0.7654,0.0064,19.31699,20260312130349
20260312130443,1300,0.7654,0.0064,17.6873,20260312130449
20260312130538,1300,0.7654,0.0064,17.85517,20260312130539
20260312130633,1300,0.7653,0.0064,17.85936,20260312130639
20260312130728,1300,0.7653,0.0064,18.42031,20260312130729
20260312130824,1300,0.7653,0.0064,17.66912,20260312130829
20260312130919,1300,0.7652,0.0064,17.9321,20260312130919
20260312131013,1300,0.7652,0.0064,17.77543,20260312131019
20260312131106,1300,0.7652,0.0064,17.8104,20260312131109
