time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241107203449,800,0.9949,0.0,23.3758,20241107203448
20241107203604,800,0.9825,0.004,23.04664,20241107203608
20241107204025,800,0.8772,0.052,22.8915,20241107204029
20241107204140,800,0.9924,0.0,23.13702,20241107204149
20241107204549,800,0.9699,0.012,30.21128,20241107204545
20241107204704,800,0.98,0.0,22.83215,20241107204705
20241107205120,800,0.9144,0.04,24.884,20241107205125
20241107205234,800,0.9621,0.124,23.89248,20241107205235
20241107205652,800,0.8456,0.048,23.51205,20241107205656
20241107205807,800,0.9924,0.0,23.48642,20241107205806
20241107210221,800,0.9899,0.0,23.77916,20241107210226
20241107210336,800,0.9899,0.0,22.90095,20241107210336
20241107210751,800,0.8166,0.064,23.46618,20241107210757
20241107210906,800,0.98,0.0,22.8335,20241107210907
20241107211319,800,0.9653,0.0,23.15186,20241107211317
20241107211434,800,0.9874,0.0,22.77144,20241107211438
20241107211838,800,0.9924,0.004,23.17075,20241107211838
20241107211953,800,0.985,0.0,22.80112,20241107211958
20241107212414,800,0.9899,0.0,22.7593,20241107212419
20241107212529,800,0.9874,0.0,23.93025,20241107212529
20241107212941,800,0.9573,0.028,22.99942,20241107212949
20241107213056,800,0.9874,0.0,22.67431,20241107213059
20241107213508,800,0.8268,0.0,24.28504,20241107213505
20241107213623,800,0.9776,0.0,22.8308,20241107213625
20241107214036,800,0.9675,0.008,27.65354,20241107214035
20241107214151,800,0.9849,0.0,22.89825,20241107214155
20241107214611,800,0.9899,0.0,23.63211,20241107214616
20241107214726,800,0.881,0.348,22.73906,20241107214726
20241107215145,800,0.8547,0.044,22.80517,20241107215146
20241107215300,800,0.9849,0.0,24.6088,20241107215306
20241107215714,800,0.9874,0.0,25.23745,20241107215717
20241107215829,800,0.9751,0.024,22.69994,20241107215827
20241107220252,800,0.9874,0.0,24.43748,20241107220257
20241107220407,800,0.9899,0.0,22.79572,20241107220407
20241107220829,800,0.9824,0.04,26.21684,20241107220828
20241107220943,800,0.9775,0.016,23.64695,20241107220948
20241107221403,800,0.9551,0.0,23.04124,20241107221408
20241107221518,800,0.9824,0.032,22.93332,20241107221518
20241107221932,800,0.9874,0.0,22.97379,20241107221939
20241107222047,800,0.9825,0.0,23.78455,20241107222049
20241107222506,800,0.9899,0.0,22.63384,20241107222509
20241107222621,800,0.9949,0.0,23.04394,20241107222625
20241107223034,800,0.9575,0.0,23.08037,20241107223035
20241107223149,800,0.9849,0.008,24.2675,20241107223145
20241107223557,800,0.9899,0.0,29.20086,20241107223556
20241107223712,800,0.9749,0.044,22.6905,20241107223716
20241107224126,800,0.9874,0.0,23.164,20241107224126
20241107224242,800,0.98,0.0,22.5448,20241107224246
20241107224700,800,0.9899,0.0,22.84294,20241107224707
20241107224816,800,0.9899,0.0,24.87996,20241107224817
20241107225234,800,0.9874,0.0,24.10832,20241107225237
20241107225349,800,0.9899,0.0,23.01696,20241107225347
20241107225810,800,0.9449,0.0,22.94816,20241107225818
20241107225925,800,0.9825,0.008,22.72557,20241107225928
20241107230337,800,0.9899,0.0,25.15651,20241107230338
20241107230452,800,0.9874,0.008,22.90364,20241107230458
20241107230913,800,0.9348,0.076,23.22066,20241107230919
20241107231028,800,0.9874,0.0,22.71208,20241107231029
20241107231445,800,0.9848,0.032,22.66622,20241107231449
20241107231601,800,0.9825,0.0,25.34402,20241107231609
20241107232018,800,0.945,0.0,29.80253,20241107232015
20241107232133,800,0.9899,0.0,22.9657,20241107232135
20241107232557,800,0.9523,0.0,25.35886,20241107232556
20241107232712,800,0.985,0.0,22.72962,20241107232716
20241107233131,800,0.9924,0.0,22.86857,20241107233136
20241107233246,800,0.9899,0.0,22.67161,20241107233246
20241107233653,800,0.9849,0.032,23.12353,20241107233657
20241107233809,800,0.9874,0.0,24.10697,20241107233807
20241107234220,800,0.8759,0.076,23.20987,20241107234227
20241107234335,800,0.9874,0.0,22.79977,20241107234337
20241107234747,800,0.9451,0.036,22.96705,20241107234748
20241107234902,800,0.9874,0.0,22.7647,20241107234908
20241107235318,800,0.8511,0.056,23.6483,20241107235318
20241107235433,800,0.9874,0.0,22.62305,20241107235438
20241107235846,800,0.8412,0.04,24.46716,20241107235849
20241108000001,800,0.9698,0.048,25.31164,20241108000009
20241108000409,800,0.8978,0.028,23.17884,20241108000409
20241108000524,800,0.9899,0.0,22.73367,20241108000525
20241108000932,800,0.7518,0.052,24.87456,20241108000935
20241108001047,800,0.9825,0.0,23.12488,20241108001045
20241108001455,800,0.9266,0.052,22.86587,20241108001455
20241108001610,800,0.9799,0.024,22.81191,20241108001616
20241108002023,800,0.9949,0.0,22.88476,20241108002026
20241108002138,800,0.9774,0.036,23.05878,20241108002136
20241108002551,800,0.9874,0.0,22.80921,20241108002557
20241108002706,800,0.985,0.0,22.89825,20241108002707
20241108003127,800,0.9899,0.0,23.46888,20241108003127
20241108003248,1000,0.9899,0.008,23.19233,20241108003247
20241108003648,1000,0.9598,0.0,23.7144,20241108003648
20241108003803,1000,0.9949,0.0,22.68375,20241108003808
20241108004205,1000,0.957,0.036,22.94276,20241108004208
20241108004320,1000,0.9899,0.004,25.21316,20241108004328
20241108004716,1000,0.9776,0.0,23.07092,20241108004719
20241108004830,1000,0.9899,0.0,24.88131,20241108004839
20241108005229,1000,0.9825,0.0,23.24225,20241108005229
20241108005344,1000,0.9874,0.0,22.7593,20241108005349
20241108005745,1000,0.9949,0.0,23.18019,20241108005745
20241108005900,1000,0.985,0.0,22.97109,20241108005905
20241108010302,1000,0.9698,0.036,23.07632,20241108010305
20241108010416,1000,0.9899,0.004,22.85508,20241108010415
20241108010816,1000,0.9898,0.0,22.82675,20241108010816
20241108010930,1000,0.9774,0.04,22.88341,20241108010936
20241108011335,1000,0.9874,0.0,24.01119,20241108011336
20241108011449,1000,0.9899,0.0,23.07767,20241108011446
20241108011847,1000,0.9472,0.028,23.27597,20241108011847
20241108012001,1000,0.985,0.0,23.10735,20241108012007
20241108012406,1000,0.9874,0.0,25.3656,20241108012407
20241108012521,1000,0.9899,0.0,22.74446,20241108012527
20241108012921,1000,0.9949,0.0,23.32858,20241108012928
20241108013035,1000,0.9924,0.004,22.4814,20241108013038
20241108013427,1000,0.9548,0.0,25.027,20241108013428
20241108013541,1000,0.9874,0.0,22.52727,20241108013548
20241108013943,1000,0.885,0.06,22.762,20241108013949
20241108014057,1000,0.9924,0.0,22.94681,20241108014059
20241108014455,1000,0.9169,0.084,23.03045,20241108014459
20241108014609,1000,0.985,0.004,22.78493,20241108014609
20241108015012,1000,0.9824,0.032,22.82405,20241108015015
20241108015126,1000,0.9874,0.0,23.05878,20241108015125
20241108015521,1000,0.9924,0.0,24.3363,20241108015525
20241108015636,1000,0.9874,0.0,23.36096,20241108015635
20241108020031,1000,0.9548,0.0,22.88611,20241108020036
20241108020146,1000,0.9924,0.0,22.62305,20241108020146
20241108020537,1000,0.8933,0.068,25.15111,20241108020536
20241108020651,1000,0.9849,0.0,22.81056,20241108020656
20241108021050,1000,0.8333,0.048,23.30835,20241108021057
20241108021205,1000,0.9899,0.0,23.01426,20241108021207
20241108021606,1000,0.9924,0.032,25.17809,20241108021607
20241108021721,1000,0.9899,0.0,22.6932,20241108021727
20241108022120,1000,0.8433,0.036,23.11679,20241108022128
20241108022234,1000,0.98,0.0,22.76604,20241108022238
20241108022629,1000,0.985,0.0,24.59127,20241108022628
20241108022744,1000,0.9924,0.008,22.67836,20241108022748
20241108023143,1000,0.9924,0.0,22.80382,20241108023149
20241108023258,1000,0.9874,0.0,22.76739,20241108023259
20241108023650,1000,0.8198,0.092,22.68375,20241108023659
20241108023804,1000,0.9825,0.0,22.63924,20241108023809
20241108024206,1000,0.9626,0.016,30.88849,20241108024205
20241108024321,1000,0.9825,0.0,22.75121,20241108024325
20241108024717,1000,0.9899,0.0,31.43484,20241108024715
20241108024832,1000,0.9825,0.0,22.68645,20241108024835
20241108025226,1000,0.9874,0.0,23.36366,20241108025226
20241108025341,1000,0.9824,0.032,24.09618,20241108025346
20241108025739,1000,0.9899,0.0,31.20685,20241108025736
20241108025853,1000,0.9825,0.004,23.11139,20241108025856
20241108030251,1000,0.9823,0.0,23.11814,20241108030257
20241108030406,1000,0.9899,0.004,22.95625,20241108030407
20241108030808,1000,0.9824,0.024,24.12586,20241108030807
20241108030923,1000,0.9924,0.0,22.64193,20241108030927
20241108031323,1000,0.9424,0.0,22.70399,20241108031328
20241108031438,1000,0.9899,0.0,22.78493,20241108031438
20241108031835,1000,0.9698,0.0,24.01524,20241108031838
20241108031950,1000,0.9924,0.004,25.40607,20241108031958
20241108032354,1000,0.9899,0.0,22.97379,20241108032359
20241108032509,1000,0.9924,0.0,22.78358,20241108032509
20241108032908,1000,0.955,0.008,24.39161,20241108032909
20241108033022,1000,0.9874,0.0,24.77608,20241108033029
20241108033424,1000,0.9824,0.028,23.49721,20241108033425
20241108033538,1000,0.9949,0.008,23.08307,20241108033535
20241108033934,1000,0.9773,0.0,24.13125,20241108033935
20241108034048,1000,0.9899,0.0,22.71478,20241108034045
20241108034455,1000,0.9547,0.004,25.5774,20241108034456
20241108034609,1000,0.9899,0.008,23.96397,20241108034606
20241108035011,1000,0.8756,0.104,22.87936,20241108035016
20241108035125,1000,0.9924,0.0,22.87801,20241108035126
20241108035530,1000,0.9949,0.0,23.71575,20241108035537
20241108035644,1000,0.9824,0.024,24.74371,20241108035647
20241108040040,1000,0.9045,0.044,23.42302,20241108040047
20241108040154,1000,0.9949,0.0,23.39064,20241108040158
20241108040551,1000,0.9401,0.036,24.40645,20241108040558
20241108040705,1000,0.985,0.0,22.73771,20241108040708
20241108041103,1000,0.9023,0.052,24.47795,20241108041108
20241108041217,1000,0.9849,0.0,22.74311,20241108041219
20241108041619,1000,0.8675,0.092,22.97784,20241108041619
20241108041733,1000,0.9975,0.0,22.68375,20241108041739
20241108042128,1000,0.9647,0.0,24.60071,20241108042129
20241108042243,1000,0.9776,0.0,22.80382,20241108042245
20241108042644,1000,0.9623,0.008,23.04529,20241108042645
20241108042758,1000,0.98,0.0,23.10869,20241108042755
