time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116133631,800,0.8872,0.0,22.91289,20241116133639
20241116133747,800,0.9799,0.008,23.19697,20241116133749
20241116133839,800,0.9924,0.0,22.89711,20241116133839
20241116133955,800,0.8403,0.024,23.47184,20241116133959
20241116134047,800,0.9874,0.0,23.40871,20241116134049
20241116134203,800,0.9422,0.052,23.29561,20241116134209
20241116134259,800,0.9429,0.008,23.02205,20241116134259
20241116134414,800,0.9874,0.032,23.41003,20241116134419
20241116134507,800,0.9874,0.0,23.29035,20241116134509
20241116134623,800,0.9849,0.016,23.01416,20241116134625
20241116134716,800,0.9799,0.008,23.08123,20241116134715
20241116134831,800,0.9848,0.028,23.21538,20241116134835
20241116134926,800,0.9725,0.048,23.50603,20241116134925
20241116135042,800,0.9824,0.012,24.50425,20241116135045
20241116135134,800,0.9924,0.0,23.31665,20241116135135
20241116135249,800,0.9401,0.02,22.92736,20241116135245
20241116135346,800,0.9086,0.0,22.9826,20241116135345
20241116135501,800,0.9799,0.0,23.12332,20241116135505
20241116135554,800,0.9849,0.012,23.56259,20241116135555
20241116135710,800,0.9749,0.0,23.67043,20241116135715
20241116135802,800,0.9825,0.0,22.95761,20241116135806
20241116135918,800,0.97,0.032,23.03389,20241116135916
20241116140012,800,0.9722,0.012,22.98128,20241116140016
20241116140128,800,0.9328,0.02,22.99049,20241116140126
20241116140223,800,0.9772,0.0,23.47053,20241116140226
20241116140339,800,0.9824,0.008,23.21144,20241116140336
20241116140434,800,0.9471,0.004,23.52839,20241116140436
20241116140550,800,0.9526,0.008,23.88217,20241116140556
20241116140642,800,0.9798,0.0,22.73271,20241116140646
20241116140757,800,0.9825,0.024,22.90106,20241116140756
20241116140850,800,0.9574,0.008,23.16804,20241116140857
20241116141006,800,0.9678,0.008,22.97865,20241116141007
20241116141058,800,0.9776,0.008,23.12595,20241116141057
20241116141214,800,0.9524,0.0,23.11674,20241116141217
20241116141306,800,0.9849,0.0,23.1391,20241116141307
20241116141422,800,0.9776,0.008,24.21623,20241116141427
20241116141514,800,0.9776,0.0,23.42055,20241116141517
20241116141629,800,0.9598,0.116,22.95629,20241116141627
20241116141722,800,0.9899,0.004,22.96682,20241116141728
20241116141838,800,0.9874,0.012,22.99706,20241116141838
20241116141929,800,0.9825,0.0,23.07335,20241116141928
20241116142045,800,0.9898,0.012,24.48584,20241116142048
20241116142138,800,0.9899,0.0,23.13647,20241116142138
20241116142254,800,0.9824,0.0,23.67569,20241116142258
20241116142350,800,0.9725,0.032,22.79979,20241116142358
20241116142506,800,0.8825,0.0,22.96418,20241116142508
20241116142559,800,0.952,0.016,23.02731,20241116142558
20241116142714,800,0.9823,0.012,23.29824,20241116142718
20241116142806,800,0.9874,0.008,23.54944,20241116142808
20241116142922,800,0.9898,0.004,24.20571,20241116142928
20241116143018,800,0.9109,0.012,23.01022,20241116143018
20241116143135,800,0.98,0.004,23.11543,20241116143138
20241116143228,800,0.9023,0.036,23.41134,20241116143228
20241116143343,800,0.9798,0.028,23.54023,20241116143348
20241116143434,800,0.9874,0.004,22.88001,20241116143439
20241116143550,800,0.9799,0.0,22.98654,20241116143559
20241116143641,800,0.9874,0.0,22.93657,20241116143649
20241116143757,800,0.9799,0.016,23.04704,20241116143759
20241116143852,800,0.9824,0.032,22.81294,20241116143859
20241116144008,800,0.9824,0.008,23.07466,20241116144009
20241116144103,800,0.9501,0.008,22.86423,20241116144109
20241116144220,800,0.9874,0.004,23.18382,20241116144229
20241116144315,800,0.9874,0.016,22.8011,20241116144319
20241116144431,800,0.9749,0.016,23.27193,20241116144439
20241116144523,800,0.9823,0.048,22.87738,20241116144529
20241116144639,800,0.9899,0.0,23.04046,20241116144639
20241116144732,800,0.9849,0.0,22.9484,20241116144739
20241116144848,800,0.975,0.008,23.0089,20241116144845
20241116144940,800,0.9949,0.0,22.98391,20241116144945
20241116145056,800,0.9873,0.012,23.02205,20241116145055
20241116145149,800,0.8936,0.0,23.79406,20241116145145
20241116145305,800,0.9874,0.008,23.03915,20241116145305
20241116145357,800,0.9776,0.008,23.00627,20241116145355
20241116145513,800,0.9146,0.22,23.87691,20241116145515
20241116145605,800,0.9499,0.02,23.03126,20241116145605
20241116145721,800,0.9874,0.012,22.95366,20241116145725
20241116145812,800,0.9823,0.008,23.0089,20241116145815
20241116145928,800,0.9874,0.008,23.0089,20241116145925
20241116150022,800,0.9949,0.0,22.7919,20241116150025
20241116150139,800,0.9849,0.016,22.94051,20241116150135
20241116150231,800,0.985,0.0,22.8787,20241116150236
20241116150347,800,0.9773,0.016,23.07992,20241116150346
20241116150439,800,0.9924,0.0,24.06498,20241116150436
20241116150555,800,0.9799,0.008,22.97076,20241116150556
20241116150648,800,0.8444,0.0,23.02863,20241116150646
20241116150803,800,0.9774,0.008,24.55423,20241116150806
20241116150855,800,0.9899,0.0079,22.94051,20241116150856
20241116151017,1000,0.985,0.008,22.98128,20241116151016
20241116151109,1000,0.8374,0.048,23.16409,20241116151106
20241116151224,1000,0.9924,0.0,24.03605,20241116151226
20241116151316,1000,0.9899,0.008,23.17461,20241116151316
20241116151431,1000,0.9874,0.008,23.16014,20241116151437
20241116151519,1000,0.8529,0.06,23.09439,20241116151517
20241116151634,1000,0.9825,0.0,23.81379,20241116151637
20241116151726,1000,0.9924,0.008,23.11806,20241116151727
20241116151842,1000,0.985,0.004,23.17856,20241116151847
20241116151933,1000,0.9899,0.0,22.96813,20241116151937
