time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116142714,800,0.9266,0.004,29.78333,20241116142719
20241116142806,800,0.8889,0.004,25.6091,20241116142809
20241116142922,800,0.9296,0.008,28.41943,20241116142929
20241116143018,800,0.896,0.012,24.69284,20241116143019
20241116143135,800,0.9219,0.0,29.60847,20241116143139
20241116143228,800,0.715,0.028,24.19484,20241116143229
20241116143343,800,0.9248,0.008,28.33549,20241116143345
20241116143434,800,0.9059,0.012,23.34573,20241116143435
20241116143550,800,0.9369,0.008,29.42661,20241116143555
20241116143641,800,0.8953,0.02,31.02412,20241116143645
20241116143757,800,0.937,0.012,29.18461,20241116143755
20241116143852,800,0.9471,0.02,24.30815,20241116143855
20241116144008,800,0.9293,0.0,30.69678,20241116144005
20241116144103,800,0.9451,0.004,24.3683,20241116144105
20241116144220,800,0.8259,0.012,29.74835,20241116144225
20241116144315,800,0.8847,0.0,23.39049,20241116144315
20241116144431,800,0.92,0.012,29.58189,20241116144435
20241116144523,800,0.9419,0.012,24.02558,20241116144525
20241116144639,800,0.9475,0.008,29.48117,20241116144635
20241116144732,800,0.8662,0.016,28.77474,20241116144736
20241116144848,800,0.895,0.02,29.29512,20241116144846
20241116144940,800,0.8947,0.008,30.23936,20241116144946
20241116145056,800,0.9244,0.012,29.41962,20241116145056
20241116145149,800,0.7225,0.02,24.03817,20241116145146
20241116145305,800,0.7568,0.028,27.53814,20241116145306
20241116145357,800,0.8997,0.008,23.42966,20241116145356
20241116145513,800,0.907,0.008,32.13482,20241116145516
20241116145605,800,0.8942,0.004,24.32634,20241116145606
20241116145721,800,0.934,0.004,30.20019,20241116145726
20241116145812,800,0.8955,0.008,23.80176,20241116145816
20241116145928,800,0.8489,0.012,30.46038,20241116145926
20241116150022,800,0.8473,0.02,23.45904,20241116150026
20241116150139,800,0.8099,0.02,29.27134,20241116150137
20241116150231,800,0.8997,0.012,29.90922,20241116150237
20241116150347,800,0.9345,0.008,29.40004,20241116150347
20241116150439,800,0.8914,0.008,23.5024,20241116150437
20241116150555,800,0.9229,0.008,27.07511,20241116150557
20241116150648,800,0.6317,0.024,23.56955,20241116150647
20241116150803,800,0.9352,0.008,30.97516,20241116150807
20241116150855,800,0.8881,0.008,24.2424,20241116150857
20241116151017,1000,0.8193,0.016,31.4186,20241116151017
20241116151109,1000,0.6642,0.008,23.27439,20241116151108
20241116151224,1000,0.8159,0.012,32.21316,20241116151228
20241116151316,1000,0.7955,0.04,25.63708,20241116151318
20241116151431,1000,0.9225,0.008,28.4488,20241116151438
20241116151519,1000,0.6608,0.016,23.48981,20241116151518
20241116151634,1000,0.8251,0.008,31.98934,20241116151638
20241116151726,1000,0.8478,0.016,24.66486,20241116151728
20241116151842,1000,0.7568,0.024,26.7142,20241116151848
20241116151933,1000,0.83,0.008,29.62246,20241116151938
20241116152049,1000,0.8238,0.016,27.64585,20241116152049
20241116152135,1000,0.8358,0.016,31.12904,20241116152139
20241116152251,1000,0.6955,0.02,29.45179,20241116152259
20241116152338,1000,0.64,0.024,24.63688,20241116152339
20241116152453,1000,0.8647,0.016,25.27197,20241116152459
20241116152547,1000,0.8725,0.02,24.34592,20241116152549
20241116152703,1000,0.9148,0.016,27.90744,20241116152709
20241116152755,1000,0.8278,0.0,26.68203,20241116152759
20241116152911,1000,0.6452,0.044,24.03257,20241116152919
20241116152959,1000,0.8978,0.0,23.2604,20241116152959
20241116153115,1000,0.8571,0.004,29.97777,20241116153119
20241116153203,1000,0.85,0.008,29.96238,20241116153209
20241116153318,1000,0.9348,0.0,27.94381,20241116153315
20241116153410,1000,0.6485,0.012,23.76819,20241116153415
20241116153525,1000,0.87,0.012,28.00536,20241116153525
20241116153616,1000,0.8505,0.016,23.63809,20241116153615
20241116153732,1000,0.7506,0.024,32.33906,20241116153735
20241116153824,1000,0.7032,0.02,24.62569,20241116153825
20241116153939,1000,0.9449,0.008,28.06272,20241116153935
20241116154031,1000,0.6475,0.012,26.60649,20241116154035
20241116154150,1000,0.8847,0.008,30.17501,20241116154155
20241116154239,1000,0.7189,0.012,24.93904,20241116154235
20241116154354,1000,0.8446,0.016,31.71516,20241116154355
20241116154443,1000,0.6609,0.012,27.65564,20241116154445
20241116154558,1000,0.7574,0.024,28.41383,20241116154555
20241116154650,1000,0.7098,0.012,29.16782,20241116154656
20241116154806,1000,0.6348,0.012,27.89065,20241116154806
20241116154857,1000,0.7268,0.012,23.74301,20241116154856
20241116155012,1000,0.9372,0.016,31.43959,20241116155016
20241116155100,1000,0.6667,0.016,30.65482,20241116155106
20241116155215,1000,0.7767,0.012,30.74015,20241116155216
20241116155303,1000,0.7715,0.008,30.34987,20241116155306
20241116155418,1000,0.89,0.012,29.82529,20241116155416
20241116155505,1000,0.8477,0.004,24.41586,20241116155506
20241116155620,1000,0.9471,0.0,29.65323,20241116155626
20241116155714,1000,0.7082,0.004,25.09571,20241116155716
20241116155829,1000,0.8719,0.012,30.26454,20241116155826
20241116155916,1000,0.8428,0.016,23.36951,20241116155916
20241116160032,1000,0.6322,0.004,29.53712,20241116160037
20241116160126,1000,0.6775,0.004,23.39049,20241116160127
20241116160241,1000,0.9273,0.008,28.91603,20241116160247
20241116160335,1000,0.6725,0.02,25.7294,20241116160337
20241116160450,1000,0.9068,0.012,27.2164,20241116160457
20241116160543,1000,0.5872,0.036,24.61031,20241116160547
20241116160658,1000,0.555,0.032,27.76615,20241116160657
20241116160752,1000,0.6759,0.012,30.09527,20241116160757
20241116160907,1000,0.8714,0.012,26.86388,20241116160907
20241116160954,1000,0.8564,0.004,28.53693,20241116160957
20241116161110,1000,0.5946,0.016,32.88182,20241116161118
20241116161205,1000,0.6952,0.008,24.2522,20241116161208
20241116161320,1000,0.9023,0.016,29.55251,20241116161328
20241116161409,1000,0.6517,0.004,24.39068,20241116161408
20241116161524,1000,0.684,0.016,30.46038,20241116161528
20241116161616,1000,0.5936,0.016,24.38929,20241116161618
20241116161732,1000,0.5434,0.024,25.28456,20241116161738
20241116161820,1000,0.6759,0.012,25.97001,20241116161828
20241116161935,1000,0.6675,0.012,31.87883,20241116161938
20241116162023,1000,0.6642,0.016,30.9262,20241116162028
20241116162138,1000,0.7254,0.028,31.77392,20241116162139
20241116162229,1000,0.7975,0.008,23.45904,20241116162229
20241116162345,1000,0.5792,0.032,30.37365,20241116162349
20241116162438,1000,0.7234,0.012,23.78218,20241116162439
20241116162553,1000,0.8025,0.02,28.98037,20241116162559
20241116162641,1000,0.6384,0.028,26.26797,20241116162649
20241116162756,1000,0.9305,0.008,31.98095,20241116162759
20241116162847,1000,0.915,0.012,24.40887,20241116162849
20241116163003,1000,0.9696,0.008,28.66563,20241116163009
20241116163055,1000,0.8182,0.008,28.19281,20241116163059
20241116163211,1000,0.944,0.012,30.02953,20241116163219
20241116163259,1000,0.8753,0.004,24.21862,20241116163259
